task	stimulus	sound_word	action_word	expected_response	response	rt	condition	subject	log_rt	
Handlung	Piranha	-1	-1	0.0	0.0	3324.0	pIPL	5	3.5216610151120733	
Handlung	Eule	1	-1	0.0	0.0	2057.0	pIPL	5	3.313234291694724	
Handlung	Raupe	-1	-1	0.0	0.0	738.0	pIPL	5	2.8680563618230415	
Handlung	Nachtigall	1	-1	0.0	0.0	753.0	pIPL	5	2.8767949762007006	
Handlung	Auster	-1	-1	0.0	1.0	1593.0	pIPL	5	3.2022157758011316	
Handlung	Trompete	1	1	1.0	1.0	618.0	pIPL	5	2.790988475088816	
Handlung	Mikrofon	1	1	1.0	1.0	737.0	pIPL	5	2.8674674878590514	
Handlung	Elefant	1	-1	0.0	0.0	1399.0	pIPL	5	3.1458177144918276	
Handlung	Ferkel	1	-1	0.0	0.0	2310.0	pIPL	5	3.3636119798921444	
Handlung	Kleber	-1	1	1.0	1.0	705.0	pIPL	5	2.848189116991399	
Handlung	Moped	1	1	1.0	1.0	2086.0	pIPL	5	3.319314304090512	
Handlung	Seil	-1	1	1.0	1.0	703.0	pIPL	5	2.846955325019824	
Handlung	Bohrer	1	1	1.0	1.0	1599.0	pIPL	5	3.2038484637462346	
Handlung	Pferd	1	1	1.0	1.0	3023.0	pIPL	5	3.480438147177817	
Handlung	Zwiebel	-1	1	1.0	1.0	2480.0	pIPL	5	3.3944516808262164	
Handlung	Ente	1	-1	0.0	0.0	1431.0	pIPL	5	3.1556396337597765	
Handlung	Flöte	1	1	1.0	1.0	738.0	pIPL	5	2.8680563618230415	
Handlung	Pullover	-1	1	1.0	1.0	663.0	pIPL	5	2.821513528404773	
Handlung	Alge	-1	-1	0.0	0.0	780.0	pIPL	5	2.8920946026904804	
Handlung	Floh	-1	-1	0.0	0.0	1010.0	pIPL	5	3.0043213737826426	
Handlung	Wellensittich	1	-1	0.0	0.0	962.0	pIPL	5	2.983175072037813	
Handlung	Gitarre	1	1	1.0	1.0	903.0	pIPL	5	2.9556877503135057	
Handlung	Pinsel	-1	1	1.0	1.0	627.0	pIPL	5	2.7972675408307164	
Handlung	Schaf	1	-1	0.0	0.0	1335.0	pIPL	5	3.125481265700594	
Handlung	Flinte	1	1	1.0	1.0	740.0	pIPL	5	2.8692317197309762	
Handlung	Ukulele	1	1	1.0	1.0	665.0	pIPL	5	2.8228216453031045	
Handlung	Seife	-1	1	1.0	1.0	1140.0	pIPL	5	3.0569048513364727	
Handlung	Turbine	1	-1	0.0	1.0	1509.0	pIPL	5	3.17868923977559	
Handlung	Schraube	-1	1	1.0	1.0	657.0	pIPL	5	2.8175653695597807	
Handlung	Sirene	1	-1	0.0	0.0	1183.0	pIPL	5	3.0729847446279304	
Handlung	Giraffe	-1	-1	0.0	0.0	909.0	pIPL	5	2.9585638832219674	
Handlung	Bach	1	-1	0.0	0.0	881.0	pIPL	5	2.9449759084120477	
Handlung	Geröll	1	-1	0.0	0.0	1210.0	pIPL	5	3.0827853703164503	
Handlung	Amsel	1	-1	0.0	0.0	740.0	pIPL	5	2.8692317197309762	
Handlung	Krawatte	-1	1	1.0	1.0	703.0	pIPL	5	2.846955325019824	
Handlung	Wasserfall	1	-1	0.0	0.0	1179.0	pIPL	5	3.071513805095089	
Handlung	Skorpion	-1	-1	0.0	0.0	1033.0	pIPL	5	3.0141003215196207	
Handlung	Drossel	1	-1	0.0	0.0	764.0	pIPL	5	2.8830933585756897	
Handlung	Knopf	-1	1	1.0	1.0	721.0	pIPL	5	2.857935264719429	
Handlung	Rassel	1	1	1.0	1.0	788.0	pIPL	5	2.8965262174895554	
Handlung	Posaune	1	1	1.0	1.0	897.0	pIPL	5	2.952792443044092	
Handlung	Tablett	-1	1	1.0	1.0	1242.0	pIPL	5	3.0941215958405612	
Handlung	Henne	1	-1	0.0	0.0	807.0	pIPL	5	2.90687353472207	
Handlung	Schabe	-1	-1	0.0	0.0	1042.0	pIPL	5	3.0178677189635055	
Handlung	Pfeiler	-1	-1	0.0	1.0	900.0	pIPL	5	2.9542425094393248	
Handlung	Kanone	1	1	1.0	1.0	899.0	pIPL	5	2.9537596917332287	
Handlung	Kuchen	-1	1	1.0	1.0	1303.0	pIPL	5	3.1149444157125847	
Handlung	Salamander	-1	-1	0.0	0.0	871.0	pIPL	5	2.9400181550076634	
Handlung	Qualle	-1	-1	0.0	0.0	995.0	pIPL	5	2.9978230807457256	
Handlung	Zange	-1	1	1.0	1.0	809.0	pIPL	5	2.9079485216122722	
Handlung	Gong	1	1	1.0	1.0	1404.0	pIPL	5	3.1473671077937864	
Handlung	Hornisse	1	-1	0.0	0.0	807.0	pIPL	5	2.90687353472207	
Handlung	Zigarette	-1	1	1.0	1.0	918.0	pIPL	5	2.9628426812012423	
Handlung	Biber	-1	-1	0.0	0.0	1360.0	pIPL	5	3.1335389083702174	
Handlung	Käfer	-1	-1	0.0	0.0	716.0	pIPL	5	2.8549130223078554	
Handlung	Lanze	-1	1	1.0	1.0	708.0	pIPL	5	2.850033257689769	
Handlung	Baby	1	1	1.0	1.0	1888.0	pIPL	5	3.27600198996205	
Handlung	Satellit	-1	-1	0.0	1.0	713.0	pIPL	5	2.8530895298518657	
Handlung	Spinne	-1	-1	0.0	0.0	996.0	pIPL	5	2.998259338423699	
Handlung	Keyboard	1	1	1.0	1.0	723.0	pIPL	5	2.859138297294531	
Handlung	Cello	1	1	1.0	1.0	1142.0	pIPL	5	3.0576661039098294	
Handlung	Schlagzeug	1	1	1.0	1.0	663.0	pIPL	5	2.821513528404773	
Handlung	Lüftung	1	-1	0.0	1.0	904.0	pIPL	5	2.9561684304753633	
Handlung	Kontrabass	1	1	1.0	1.0	689.0	pIPL	5	2.8382192219076257	
Handlung	Gecko	-1	-1	0.0	0.0	915.0	pIPL	5	2.9614210940664485	
Handlung	Kröte	1	-1	0.0	0.0	1322.0	pIPL	5	3.1212314551496214	
Handlung	Tandem	-1	1	1.0	0.0	1746.0	pIPL	5	3.2420442393695508	
Handlung	Kamm	-1	1	1.0	1.0	1586.0	pIPL	5	3.200303182981585	
Handlung	Akkordeon	1	1	1.0	1.0	764.0	sham	5	2.8830933585756897	
Handlung	Küken	1	-1	0.0	0.0	727.0	sham	5	2.8615344108590377	
Handlung	Papagei	1	-1	0.0	0.0	2391.0	sham	5	3.378579576115775	
Handlung	Pfosten	-1	-1	0.0	0.0	1783.0	sham	5	3.2511513431753545	
Handlung	Granate	1	1	1.0	1.0	1371.0	sham	5	3.1370374547895126	
Handlung	Skulptur	-1	-1	0.0	1.0	2184.0	sham	5	3.3392526340327	
Handlung	Mofa	1	1	1.0	1.0	779.0	sham	5	2.8915374576725643	
Handlung	Mixer	1	1	1.0	1.0	1269.0	sham	5	3.103461622094705	
Handlung	Efeu	-1	-1	0.0	0.0	1297.0	sham	5	3.11293997608408	
Handlung	Kommode	-1	1	1.0	1.0	910.0	sham	5	2.9590413923210934	
Handlung	Portrait	-1	-1	0.0	1.0	854.0	sham	5	2.931457870689005	
Handlung	Kapuze	-1	1	1.0	1.0	1129.0	sham	5	3.052693941924968	
Handlung	Schimpanse	1	-1	0.0	0.0	1482.0	sham	5	3.170848203643309	
Handlung	Geige	1	1	1.0	1.0	1863.0	sham	5	3.2702128548962426	
Handlung	Denkmal	-1	-1	0.0	1.0	726.0	sham	5	2.8609366207000937	
Handlung	Känguruh	-1	-1	0.0	0.0	801.0	sham	5	2.9036325160842376	
Handlung	Oktopus	-1	-1	0.0	0.0	1506.0	sham	5	3.177824971864682	
Handlung	Säugling	1	1	1.0	1.0	942.0	sham	5	2.9740509027928774	
Handlung	Geschütz	1	1	1.0	1.0	772.0	sham	5	2.887617300335736	
Handlung	Schnecke	-1	-1	0.0	0.0	850.0	sham	5	2.929418925714293	
Handlung	Taube	1	-1	0.0	0.0	1094.0	sham	5	3.039017321997412	
Handlung	Tröte	1	1	1.0	1.0	1162.0	sham	5	3.065206128054312	
Handlung	Antilope	-1	-1	0.0	0.0	836.0	sham	5	2.9222062774390163	
Handlung	Gürtel	-1	1	1.0	1.0	661.0	sham	5	2.82020145948564	
Handlung	Rotkehlchen	1	-1	0.0	0.0	1444.0	sham	5	3.1595671932336202	
Handlung	Uhu	1	-1	0.0	0.0	795.0	sham	5	2.9003671286564705	
Handlung	Handy	1	1	1.0	1.0	1326.0	sham	5	3.1225435240687545	
Handlung	Spritze	-1	1	1.0	1.0	836.0	sham	5	2.9222062774390163	
Handlung	Tuba	1	1	1.0	1.0	718.0	sham	5	2.8561244442423	
Handlung	Angel	-1	1	1.0	1.0	954.0	sham	5	2.979548374704095	
Handlung	Pinzette	-1	1	1.0	1.0	1252.0	sham	5	3.097604328874411	
Handlung	Karaffe	-1	1	1.0	1.0	940.0	sham	5	2.9731278535996988	
Handlung	Bär	1	-1	0.0	0.0	800.0	sham	5	2.9030899869919438	
Handlung	Fagott	1	1	1.0	1.0	687.0	sham	5	2.8369567370595505	
Handlung	Auspuff	1	-1	0.0	1.0	948.0	sham	5	2.976808337338066	
Handlung	Affe	1	-1	0.0	0.0	1322.0	sham	5	3.1212314551496214	
Handlung	Logo	-1	-1	0.0	0.0	1872.0	sham	5	3.2723058444020863	
Handlung	Pille	-1	1	1.0	1.0	992.0	sham	5	2.9965116721541785	
Handlung	Säge	1	1	1.0	1.0	739.0	sham	5	2.8686444383948255	
Handlung	Spaten	-1	1	1.0	1.0	1330.0	sham	5	3.123851640967086	
Handlung	Fluss	1	-1	0.0	0.0	1251.0	sham	5	3.09725730969342	
Handlung	Rotor	1	-1	0.0	0.0	1441.0	sham	5	3.1586639808139894	
Handlung	Bumerang	-1	1	1.0	1.0	902.0	sham	5	2.9552065375419416	
Handlung	Dachs	-1	-1	0.0	0.0	841.0	sham	5	2.924795995797912	
Handlung	Säule	-1	-1	0.0	0.0	1763.0	sham	5	3.246252312299322	
Handlung	Dolch	-1	1	1.0	1.0	1054.0	sham	5	3.022840610876528	
Handlung	Hemd	-1	1	1.0	1.0	1596.0	sham	5	3.2030328870147105	
Handlung	Moos	-1	-1	0.0	0.0	751.0	sham	5	2.8756399370041685	
Handlung	Vulkan	1	-1	0.0	0.0	1460.0	sham	5	3.164352855784437	
Handlung	Triangel	1	1	1.0	1.0	1305.0	sham	5	3.1156105116742996	
Handlung	Skizze	-1	1	1.0	1.0	1742.0	sham	5	3.241048150671644	
Handlung	Ziege	1	-1	0.0	0.0	2117.0	sham	5	3.325720858019412	
Handlung	Möwe	1	-1	0.0	0.0	2231.0	sham	5	3.348499570283838	
Handlung	Krücke	-1	1	1.0	1.0	684.0	sham	5	2.835056101720116	
Handlung	Fichte	-1	-1	0.0	0.0	744.0	sham	5	2.8715729355458786	
Handlung	Milbe	-1	-1	0.0	0.0	883.0	sham	5	2.9459607035775686	
Handlung	Mango	-1	1	1.0	0.0	682.0	sham	5	2.833784374656479	
Handlung	Böller	1	1	1.0	1.0	839.0	sham	5	2.9237619608287004	
Handlung	Rabe	1	-1	0.0	0.0	846.0	sham	5	2.9273703630390235	
Handlung	Mikroskop	-1	1	1.0	1.0	1366.0	sham	5	3.1354506993455136	
Handlung	Rinne	-1	-1	0.0	0.0	878.0	sham	5	2.9434945159061026	
Handlung	Lautsprecher	1	-1	0.0	1.0	678.0	sham	5	2.8312296938670634	
Handlung	Gebläse	1	-1	0.0	0.0	2694.0	sham	5	3.4303975913869666	
Handlung	Frosch	1	-1	0.0	0.0	825.0	sham	5	2.916453948549925	
Handlung	Saxophon	1	1	1.0	1.0	684.0	sham	5	2.835056101720116	
Handlung	Eidechse	-1	-1	0.0	0.0	1193.0	sham	5	3.076640443670342	
Handlung	Rakete	1	1	1.0	1.0	1764.0	sham	5	3.246498580795801	
Handlung	Atlas	-1	1	1.0	1.0	662.0	sham	5	2.8208579894397	
Handlung	Dusche	1	1	1.0	1.0	1498.0	sham	5	3.1755118133634475	
Handlung	Klavier	1	1	1.0	1.0	691.0	sham	5	2.8394780473741985	
Handlung	Otter	-1	-1	0.0	0.0	2038.0	sham	5	3.3092041796704077	
Handlung	Elch	1	-1	0.0	0.0	724.0	sham	5	2.859738566197147	
Handlung	Revolver	1	1	1.0	1.0	702.0	sham	5	2.846337112129805	
Handlung	Schal	-1	1	1.0	1.0	689.0	sham	5	2.8382192219076257	
Handlung	Scheck	-1	1	1.0	1.0	1361.0	sham	5	3.133858125203335	
Handlung	Klarinette	1	1	1.0	1.0	1631.0	sham	5	3.212453961040276	
Handlung	Hummel	1	-1	0.0	0.0	1045.0	sham	5	3.019116290447073	
Handlung	Paket	-1	1	1.0	1.0	1360.0	sham	5	3.1335389083702174	
Handlung	Buche	-1	-1	0.0	0.0	734.0	sham	5	2.8656960599160706	
Handlung	Dynamit	1	1	1.0	1.0	1473.0	sham	5	3.168202746842631	
Handlung	Kartoffel	-1	1	1.0	0.0	1071.0	sham	5	3.029789470831856	
Handlung	Kuvert	-1	1	1.0	1.0	1404.0	sham	5	3.1473671077937864	
Handlung	Marder	-1	-1	0.0	0.0	747.0	sham	5	2.873320601815399	
Handlung	Auto	1	1	1.0	1.0	848.0	sham	5	2.9283958522567137	
Handlung	Eiche	-1	-1	0.0	0.0	809.0	sham	5	2.9079485216122722	
Handlung	Grille	1	-1	0.0	0.0	1955.0	sham	5	3.2911467617318855	
Handlung	Triebwerk	1	-1	0.0	0.0	1898.0	sham	5	3.2782962080912736	
Handlung	Fundament	-1	-1	0.0	1.0	773.0	sham	5	2.888179493918325	
Handlung	Kuckuck	1	-1	0.0	0.0	786.0	sham	5	2.895422546039408	
Handlung	Trommel	1	1	1.0	1.0	1010.0	sham	5	3.0043213737826426	
Handlung	Brandung	1	-1	0.0	0.0	1541.0	sham	5	3.1878026387184195	
Handlung	Palme	-1	-1	0.0	0.0	682.0	sham	5	2.833784374656479	
Handlung	Chamäleon	-1	-1	0.0	0.0	801.0	sham	5	2.9036325160842376	
Handlung	Löwe	1	-1	0.0	0.0	1005.0	sham	5	3.002166061756508	
Handlung	Knarre	1	1	1.0	1.0	3242.0	sham	5	3.510813010512496	
Handlung	Banane	-1	1	1.0	0.0	1181.0	sham	5	3.072249897613515	
Handlung	Ahorn	-1	-1	0.0	0.0	1270.0	sham	5	3.103803720955957	
Handlung	Marionette	-1	1	1.0	1.0	2893.0	sham	5	3.461348433647983	
Handlung	Pistole	1	1	1.0	1.0	861.0	sham	5	2.935003151453655	
Handlung	Gorilla	1	-1	0.0	0.0	965.0	sham	5	2.9845273133437926	
Handlung	Bongo	1	1	1.0	1.0	795.0	sham	5	2.9003671286564705	
Handlung	Rochen	-1	-1	0.0	0.0	1488.0	sham	5	3.17260293120986	
Handlung	Himbeere	-1	1	1.0	0.0	1790.0	sham	5	3.2528530309798933	
Handlung	Lupe	-1	1	1.0	1.0	877.0	sham	5	2.9429995933660407	
Handlung	Grille	1	-1	0.0	0.0	1190.0	pIPL	6	3.0755469613925306	
Handlung	Ahorn	-1	-1	0.0	0.0	676.0	pIPL	6	2.829946695941636	
Handlung	Spaten	-1	1	1.0	1.0	1016.0	pIPL	6	3.0068937079479006	
Handlung	Lupe	-1	1	1.0	1.0	1014.0	pIPL	6	3.0060379549973173	
Handlung	Kuvert	-1	1	1.0	1.0	1087.0	pIPL	6	3.0362295440862948	
Handlung	Efeu	-1	-1	0.0	0.0	824.0	pIPL	6	2.9159272116971158	
Handlung	Milbe	-1	-1	0.0	0.0	653.0	pIPL	6	2.814913181275074	
Handlung	Banane	-1	1	1.0	1.0	967.0	pIPL	6	2.9854264740830017	
Handlung	Portrait	-1	-1	0.0	1.0	1511.0	pIPL	6	3.1792644643390253	
Handlung	Rabe	1	-1	0.0	0.0	821.0	pIPL	6	2.9143431571194407	
Handlung	Trommel	1	1	1.0	1.0	903.0	pIPL	6	2.9556877503135057	
Handlung	Hummel	1	-1	0.0	0.0	669.0	pIPL	6	2.8254261177678233	
Handlung	Geige	1	1	1.0	1.0	951.0	pIPL	6	2.978180516937414	
Handlung	Dachs	-1	-1	0.0	0.0	889.0	pIPL	6	2.9489017609702137	
Handlung	Granate	1	1	1.0	1.0	778.0	pIPL	6	2.890979596989689	
Handlung	Auspuff	1	-1	0.0	1.0	1449.0	pIPL	6	3.1610683854711747	
Handlung	Fluss	1	-1	0.0	0.0	874.0	pIPL	6	2.941511432634403	
Handlung	Affe	1	-1	0.0	0.0	781.0	pIPL	6	2.8926510338773004	
Handlung	Säge	1	1	1.0	1.0	676.0	pIPL	6	2.829946695941636	
Handlung	Oktopus	-1	-1	0.0	0.0	816.0	pIPL	6	2.9116901587538613	
Handlung	Möwe	1	-1	0.0	0.0	953.0	pIPL	6	2.979092900638326	
Handlung	Pinzette	-1	1	1.0	1.0	837.0	pIPL	6	2.92272545799326	
Handlung	Pistole	1	1	1.0	1.0	725.0	pIPL	6	2.8603380065709936	
Handlung	Moos	-1	-1	0.0	0.0	574.0	pIPL	6	2.7589118923979736	
Handlung	Dusche	1	1	1.0	1.0	1012.0	pIPL	6	3.0051805125037805	
Handlung	Antilope	-1	-1	0.0	0.0	787.0	pIPL	6	2.8959747323590648	
Handlung	Gebläse	1	-1	0.0	1.0	764.0	pIPL	6	2.8830933585756897	
Handlung	Revolver	1	1	1.0	1.0	601.0	pIPL	6	2.7788744720027396	
Handlung	Atlas	-1	1	1.0	0.0	1164.0	pIPL	6	3.06595298031387	
Handlung	Tröte	1	1	1.0	1.0	1037.0	pIPL	6	3.015778756389041	
Handlung	Saxophon	1	1	1.0	1.0	619.0	pIPL	6	2.791690649020118	
Handlung	Chamäleon	-1	-1	0.0	0.0	697.0	pIPL	6	2.8432327780980096	
Handlung	Mango	-1	1	1.0	0.0	689.0	pIPL	6	2.8382192219076257	
Handlung	Otter	-1	-1	0.0	0.0	883.0	pIPL	6	2.9459607035775686	
Handlung	Rotor	1	-1	0.0	1.0	1656.0	pIPL	6	3.219060332448861	
Handlung	Brandung	1	-1	0.0	0.0	1011.0	pIPL	6	3.004751155591001	
Handlung	Ziege	1	-1	0.0	0.0	1394.0	pIPL	6	3.144262773761991	
Handlung	Rochen	-1	-1	0.0	0.0	631.0	pIPL	6	2.8000293592441343	
Handlung	Himbeere	-1	1	1.0	0.0	1213.0	pIPL	6	3.083860800866573	
Handlung	Kuckuck	1	-1	0.0	0.0	749.0	pIPL	6	2.8744818176994666	
Handlung	Klarinette	1	1	1.0	1.0	763.0	pIPL	6	2.8825245379548803	
Handlung	Paket	-1	1	1.0	1.0	1275.0	pIPL	6	3.1055101847699738	
Handlung	Angel	-1	1	1.0	1.0	1005.0	pIPL	6	3.002166061756508	
Handlung	Böller	1	1	1.0	1.0	855.0	pIPL	6	2.931966114728173	
Handlung	Marionette	-1	1	1.0	1.0	834.0	pIPL	6	2.921166050637739	
Handlung	Knarre	1	1	1.0	1.0	837.0	pIPL	6	2.92272545799326	
Handlung	Spritze	-1	1	1.0	1.0	714.0	pIPL	6	2.8536982117761744	
Handlung	Palme	-1	-1	0.0	0.0	682.0	pIPL	6	2.833784374656479	
Handlung	Geschütz	1	1	1.0	1.0	794.0	pIPL	6	2.8998205024270964	
Handlung	Kapuze	-1	1	1.0	1.0	920.0	pIPL	6	2.963787827345555	
Handlung	Buche	-1	-1	0.0	0.0	999.0	pIPL	6	2.9995654882259823	
Handlung	Schimpanse	1	-1	0.0	0.0	791.0	pIPL	6	2.8981764834976764	
Handlung	Fagott	1	1	1.0	1.0	1624.0	pIPL	6	3.2105860249051563	
Handlung	Fundament	-1	-1	0.0	0.0	705.0	pIPL	6	2.848189116991399	
Handlung	Elch	1	-1	0.0	0.0	788.0	pIPL	6	2.8965262174895554	
Handlung	Hemd	-1	1	1.0	1.0	793.0	pIPL	6	2.8992731873176036	
Handlung	Känguruh	-1	-1	0.0	1.0	709.0	pIPL	6	2.8506462351830666	
Handlung	Schnecke	-1	-1	0.0	0.0	798.0	pIPL	6	2.9020028913507296	
Handlung	Fichte	-1	-1	0.0	0.0	1108.0	pIPL	6	3.044539760392411	
Handlung	Löwe	1	-1	0.0	0.0	1070.0	pIPL	6	3.0293837776852097	
Handlung	Scheck	-1	1	1.0	1.0	911.0	pIPL	6	2.9595183769729982	
Handlung	Rakete	1	1	1.0	1.0	1366.0	pIPL	6	3.1354506993455136	
Handlung	Schal	-1	1	1.0	1.0	1052.0	pIPL	6	3.02201573981772	
Handlung	Pille	-1	1	1.0	1.0	837.0	pIPL	6	2.92272545799326	
Handlung	Bongo	1	1	1.0	1.0	831.0	pIPL	6	2.919601023784111	
Handlung	Akkordeon	1	1	1.0	1.0	664.0	pIPL	6	2.8221680793680175	
Handlung	Marder	-1	-1	0.0	0.0	958.0	pIPL	6	2.9813655090785445	
Handlung	Mikroskop	-1	1	1.0	1.0	963.0	pIPL	6	2.9836262871245345	
Handlung	Karaffe	-1	1	1.0	1.0	999.0	pIPL	6	2.9995654882259823	
Handlung	Frosch	1	-1	0.0	0.0	738.0	pIPL	6	2.8680563618230415	
Handlung	Auto	1	1	1.0	1.0	1196.0	pIPL	6	3.077731179652392	
Handlung	Gorilla	1	-1	0.0	0.0	871.0	pIPL	6	2.9400181550076634	
Handlung	Säugling	1	1	1.0	0.0	1227.0	pIPL	6	3.088844562727004	
Handlung	Kommode	-1	1	1.0	0.0	1883.0	pIPL	6	3.274850320016665	
Handlung	Dynamit	1	1	1.0	1.0	1054.0	pIPL	6	3.022840610876528	
Handlung	Papagei	1	-1	0.0	0.0	1004.0	pIPL	6	3.0017337128090005	
Handlung	Skizze	-1	1	1.0	1.0	1187.0	pIPL	6	3.074450718954591	
Handlung	Kartoffel	-1	1	1.0	0.0	1535.0	pIPL	6	3.1861083798132053	
Handlung	Pfosten	-1	-1	0.0	0.0	847.0	pIPL	6	2.9278834103307068	
Handlung	Lautsprecher	1	-1	0.0	1.0	1668.0	pIPL	6	3.22219604630172	
Handlung	Rotkehlchen	1	-1	0.0	0.0	925.0	pIPL	6	2.9661417327390325	
Handlung	Klavier	1	1	1.0	1.0	898.0	pIPL	6	2.9532763366673045	
Handlung	Gürtel	-1	1	1.0	1.0	1304.0	pIPL	6	3.1152775913959014	
Handlung	Denkmal	-1	-1	0.0	0.0	864.0	pIPL	6	2.936513742478893	
Handlung	Triebwerk	1	-1	0.0	0.0	903.0	pIPL	6	2.9556877503135057	
Handlung	Handy	1	1	1.0	1.0	653.0	pIPL	6	2.814913181275074	
Handlung	Säule	-1	-1	0.0	0.0	842.0	pIPL	6	2.9253120914996495	
Handlung	Rinne	-1	-1	0.0	0.0	666.0	pIPL	6	2.823474229170301	
Handlung	Triangel	1	1	1.0	1.0	939.0	pIPL	6	2.972665592266111	
Handlung	Vulkan	1	-1	0.0	0.0	777.0	pIPL	6	2.890421018800914	
Handlung	Eiche	-1	-1	0.0	0.0	805.0	pIPL	6	2.9057958803678687	
Handlung	Küken	1	-1	0.0	0.0	1037.0	pIPL	6	3.015778756389041	
Handlung	Bär	1	-1	0.0	0.0	655.0	pIPL	6	2.816241299991783	
Handlung	Skulptur	-1	-1	0.0	0.0	1479.0	pIPL	6	3.1699681739968923	
Handlung	Mixer	1	1	1.0	1.0	560.0	pIPL	6	2.7481880270062002	
Handlung	Mofa	1	1	1.0	1.0	1057.0	pIPL	6	3.024074987307426	
Handlung	Taube	1	-1	0.0	0.0	1254.0	pIPL	6	3.0982975364946976	
Handlung	Tuba	1	1	1.0	1.0	793.0	pIPL	6	2.8992731873176036	
Handlung	Logo	-1	-1	0.0	0.0	832.0	pIPL	6	2.920123326290724	
Handlung	Eidechse	-1	-1	0.0	0.0	636.0	pIPL	6	2.803457115648414	
Handlung	Krücke	-1	1	1.0	1.0	750.0	pIPL	6	2.8750612633917	
Handlung	Dolch	-1	1	1.0	1.0	649.0	pIPL	6	2.812244696800369	
Handlung	Uhu	1	-1	0.0	0.0	738.0	pIPL	6	2.8680563618230415	
Handlung	Bumerang	-1	1	1.0	1.0	987.0	pIPL	6	2.9943171526696366	
Handlung	Tandem	-1	1	1.0	1.0	984.0	sham	6	2.9929950984313414	
Handlung	Lüftung	1	-1	0.0	0.0	1622.0	sham	6	3.2100508498751372	
Handlung	Zigarette	-1	1	1.0	1.0	780.0	sham	6	2.8920946026904804	
Handlung	Gitarre	1	1	1.0	1.0	746.0	sham	6	2.8727388274726686	
Handlung	Ferkel	1	-1	0.0	0.0	875.0	sham	6	2.942008053022313	
Handlung	Rassel	1	1	1.0	1.0	1163.0	sham	6	3.0655797147284485	
Handlung	Schaf	1	-1	0.0	0.0	828.0	sham	6	2.9180303367848803	
Handlung	Giraffe	-1	-1	0.0	0.0	783.0	sham	6	2.8937617620579434	
Handlung	Krawatte	-1	1	1.0	1.0	909.0	sham	6	2.9585638832219674	
Handlung	Spatz	1	-1	0.0	0.0	641.0	sham	6	2.8068580295188172	
Handlung	Pferd	1	1	1.0	0.0	632.0	sham	6	2.800717078282385	
Handlung	Trompete	1	1	1.0	1.0	713.0	sham	6	2.8530895298518657	
Handlung	Flinte	1	1	1.0	1.0	680.0	sham	6	2.832508912706236	
Handlung	Balken	-1	-1	0.0	0.0	1051.0	sham	6	3.021602716028242	
Handlung	Floh	-1	-1	0.0	0.0	842.0	sham	6	2.9253120914996495	
Handlung	Kuchen	-1	1	1.0	1.0	1002.0	sham	6	3.0008677215312267	
Handlung	Nelke	-1	-1	0.0	0.0	809.0	sham	6	2.9079485216122722	
Handlung	Maske	-1	1	1.0	1.0	1271.0	sham	6	3.104145550554008	
Handlung	Serviette	-1	1	1.0	1.0	676.0	sham	6	2.829946695941636	
Handlung	Dach	-1	-1	0.0	0.0	921.0	sham	6	2.964259630196849	
Handlung	Margerite	-1	-1	0.0	0.0	1424.0	sham	6	3.1535099893008374	
Handlung	Harfe	1	1	1.0	1.0	823.0	sham	6	2.91539983521227	
Handlung	Lawine	1	-1	0.0	0.0	793.0	sham	6	2.8992731873176036	
Handlung	Baby	1	1	1.0	1.0	805.0	sham	6	2.9057958803678687	
Handlung	Moped	1	1	1.0	1.0	843.0	sham	6	2.9258275746247424	
Handlung	Gazelle	-1	-1	0.0	0.0	862.0	sham	6	2.9355072658247128	
Handlung	Specht	1	-1	0.0	0.0	810.0	sham	6	2.90848501887865	
Handlung	Seil	-1	1	1.0	1.0	686.0	sham	6	2.8363241157067516	
Handlung	Kröte	1	-1	0.0	0.0	632.0	sham	6	2.800717078282385	
Handlung	Pavian	1	-1	0.0	0.0	737.0	sham	6	2.8674674878590514	
Handlung	Kontrabass	1	1	1.0	1.0	1057.0	sham	6	3.024074987307426	
Handlung	Pfeiler	-1	-1	0.0	0.0	1088.0	sham	6	3.036628895362161	
Handlung	Mast	-1	-1	0.0	0.0	1218.0	sham	6	3.0856472882968564	
Handlung	Fön	1	1	1.0	1.0	862.0	sham	6	2.9355072658247128	
Handlung	Salamander	-1	-1	0.0	0.0	667.0	sham	6	2.824125833916549	
Handlung	Eule	1	-1	0.0	0.0	929.0	sham	6	2.968015713993642	
Handlung	Cembalo	1	1	1.0	1.0	721.0	sham	6	2.857935264719429	
Handlung	Geröll	1	-1	0.0	0.0	737.0	sham	6	2.8674674878590514	
Handlung	Perücke	-1	1	1.0	1.0	1407.0	sham	6	3.1482940974347455	
Handlung	Qualle	-1	-1	0.0	0.0	975.0	sham	6	2.989004615698537	
Handlung	Kamm	-1	1	1.0	1.0	824.0	sham	6	2.9159272116971158	
Handlung	Spinne	-1	-1	0.0	0.0	939.0	sham	6	2.972665592266111	
Handlung	Seife	-1	1	1.0	1.0	1061.0	sham	6	3.025715383901341	
Handlung	Raupe	-1	-1	0.0	0.0	821.0	sham	6	2.9143431571194407	
Handlung	Schraube	-1	1	1.0	1.0	678.0	sham	6	2.8312296938670634	
Handlung	Gewehr	1	1	1.0	1.0	762.0	sham	6	2.8819549713396007	
Handlung	Telefon	1	1	1.0	1.0	703.0	sham	6	2.846955325019824	
